Data,Açao,Símbolo,Preço,Volume,Quantidade Total
2019-07-12,CAMIL,CAML3,7.38,14677349.0,1988000
2019-07-15,CAMIL,CAML3,7.11,14348177.0,2016100
2019-07-16,CAMIL,CAML3,7.03,7838211.0,1114900
2019-07-17,CAMIL,CAML3,7.12,6379533.0,895000
2019-07-18,CAMIL,CAML3,7.14,3928674.0,550000
2019-07-19,CAMIL,CAML3,7.19,8078452.0,1122400
2019-07-22,CAMIL,CAML3,7.46,39584493.0,5300700
2019-07-23,CAMIL,CAML3,7.53,9767002.0,1296300
2019-07-24,CAMIL,CAML3,7.39,6877851.0,930100
2019-07-25,CAMIL,CAML3,7.28,3655963.0,501800
2019-07-26,CAMIL,CAML3,7.27,4532728.0,623200
2019-07-29,CAMIL,CAML3,7.32,5654680.0,772200
2019-07-30,CAMIL,CAML3,7.45,6617996.0,887200
2019-07-31,CAMIL,CAML3,7.41,6769937.0,913600
2019-08-01,CAMIL,CAML3,7.23,10863625.0,1501100
2019-08-02,CAMIL,CAML3,7.16,6529587.0,911700
2019-08-05,CAMIL,CAML3,7.17,4884841.0,681200
2019-08-06,CAMIL,CAML3,7.11,13755816.0,1932500
2019-08-07,CAMIL,CAML3,7.05,11530217.0,1635000
2019-08-08,CAMIL,CAML3,7.14,8741504.0,1223500
2019-08-09,CAMIL,CAML3,7.13,7268188.0,1018500
2019-08-12,CAMIL,CAML3,7.1,7605880.0,1070400
2019-08-13,CAMIL,CAML3,7.32,13893787.0,1897000
2019-08-14,CAMIL,CAML3,7.01,10083595.0,1436600
2019-08-15,CAMIL,CAML3,6.73,12442063.0,1847700
2019-08-16,CAMIL,CAML3,6.66,6078694.0,912200
2019-08-19,CAMIL,CAML3,6.66,4381212.0,657400
2019-08-20,CAMIL,CAML3,6.55,6669113.0,1016800
2019-08-21,CAMIL,CAML3,6.67,3209150.0,481100
2019-08-22,CAMIL,CAML3,6.67,3559353.0,533600
2019-08-23,CAMIL,CAML3,6.55,4574420.0,697400
2019-08-26,CAMIL,CAML3,6.45,5244134.0,813000
2019-08-27,CAMIL,CAML3,6.3,7217663.0,1144100
2019-08-28,CAMIL,CAML3,6.37,3911403.0,613500
2019-08-29,CAMIL,CAML3,6.49,4556461.0,701500
2019-08-30,CAMIL,CAML3,6.54,5034040.0,769500
2019-09-02,CAMIL,CAML3,6.51,19960243.0,3063500
2019-09-03,CAMIL,CAML3,6.58,5353044.0,813000
2019-09-04,CAMIL,CAML3,6.74,8834607.0,1310700
2019-09-05,CAMIL,CAML3,6.84,7439517.0,1087200
2019-09-06,CAMIL,CAML3,6.71,4401989.0,655900
2019-09-09,CAMIL,CAML3,6.68,6513392.0,974000
2019-09-10,CAMIL,CAML3,6.81,6710083.0,984700
2019-09-11,CAMIL,CAML3,6.84,4187018.0,611900
2019-09-12,CAMIL,CAML3,6.83,3696673.0,541000
2019-09-13,CAMIL,CAML3,6.91,4399967.0,636700
2019-09-16,CAMIL,CAML3,7.0,6609895.0,943000
2019-09-17,CAMIL,CAML3,7.02,3998322.0,569200
2019-09-18,CAMIL,CAML3,7.06,12541799.0,1774500
